rank,lemma,pos,count
1111,letra,NOUN,133
1112,cercano,ADJ,133
1113,museo,NOUN,133
1114,profesora,NOUN,133
1115,condición,NOUN,133
1116,oler,VERB,133
1117,uso,NOUN,133
1118,internet,PROPN,132
1119,quemar,VERB,132
1120,convencer,VERB,132
1121,principal,ADJ,132
1122,simple,ADJ,131
1123,adónde,PRON,131
1124,boda,NOUN,131
1125,sábado,NOUN,131
1126,sociedad,NOUN,131
1127,helado,NOUN,131
1128,contestar,VERB,131
1129,tarta,NOUN,131
1130,acá,ADV,131
1131,ayudar yo,VERB,130
1132,sonido,NOUN,130
1133,verdaderamente,ADV,130
1134,ante,ADP,129
1135,viernes,NOUN,129
1136,mapa,NOUN,129
1137,divertir,VERB,129
1138,empleo,NOUN,129
1139,bolígrafo,NOUN,129
1140,frecuencia,NOUN,129
1141,cuánto,DET,128
1142,paseo,NOUN,128
1143,enorme,ADJ,128
1144,fondo,NOUN,128
1145,tal,PRON,128
1146,luchar,VERB,128
1147,idiota,NOUN,127
1148,vaca,NOUN,127
1149,propósito,NOUN,127
1150,ocupar,VERB,126
1151,techo,NOUN,126
1152,teatro,NOUN,126
1153,contacto,NOUN,126
1154,quizás,ADV,125
1155,paciencia,NOUN,125
1156,carretera,NOUN,125
1157,nota,NOUN,125
1158,arriba,ADV,125
1159,nada,NOUN,125
1160,desayunar,VERB,125
1161,tan,NOUN,125
1162,formar,VERB,125
1163,distancia,NOUN,125
1164,pelear,VERB,125
1165,pasado,NOUN,125
1166,artista,NOUN,124
1167,programa,NOUN,124
1168,olvidser,VERB,124
1169,maleta,NOUN,124
1170,diario,NOUN,124
1171,tarjeta,NOUN,124
1172,permanecer,VERB,124
1173,tráfico,NOUN,123
1174,cuyo,PRON,123
1175,odio,VERB,123
1176,arroz,NOUN,123
1177,comentario,NOUN,123
1178,descansar,VERB,123
1179,madera,NOUN,123
1180,galleta,NOUN,123
1181,pesado,ADJ,123
1182,acento,NOUN,123
1183,perdonar,VERB,123
1184,puesto,NOUN,123
1185,moderno,ADJ,123
1186,inventar,VERB,122
1187,club,NOUN,122
1188,incendio,NOUN,122
1189,bill,PROPN,122
1190,imagen,NOUN,122
1191,americano,ADJ,122
1192,fresco,ADJ,122
1193,botón,NOUN,122
1194,basura,NOUN,122
1195,estabar,VERB,122
1196,interés,NOUN,122
1197,rechazar,VERB,121
1198,falso,ADJ,121
1199,pronto,NOUN,121
1200,borracho,ADJ,121
1201,pelota,NOUN,121
1202,te,NOUN,121
1203,hablo,PROPN,120
1204,últimamente,ADV,120
1205,cabo,NOUN,120
1206,energía,NOUN,120
1207,placer,NOUN,120
1208,inocente,ADJ,120
1209,acción,NOUN,119
1210,amistad,NOUN,119
1211,nube,NOUN,119
1212,realizar,VERB,119
1213,premio,NOUN,119
1214,adelante,ADV,119
1215,dej,NOUN,119
1216,dificultad,NOUN,118
1217,huir,VERB,118
1218,comportamiento,NOUN,118
1219,corbata,NOUN,118
1220,agradecer,VERB,118
1221,fantasma,NOUN,118
1222,necesidad,NOUN,118
1223,al,DET,118
1224,excelente,ADJ,118
1225,quieres,PROPN,117
1226,explicación,NOUN,117
1227,pareja,NOUN,117
1228,conocimiento,NOUN,117
1229,vuelo,NOUN,117
1230,acusar,VERB,117
1231,celebrar,VERB,117
1232,entregar,VERB,117
1233,temperatura,NOUN,117
1234,quieras,VERB,117
1235,cubierto,ADJ,117
1236,bolsillo,NOUN,117
1237,enamorar,VERB,117
1238,observar,VERB,117
1239,encender,VERB,117
1240,tonto,NOUN,116
1241,tardar,VERB,116
1242,enfermar,VERB,116
1243,culpable,ADJ,116
1244,ruso,ADJ,116
1245,partir,VERB,116
1246,chiste,NOUN,116
1247,nivel,NOUN,116
1248,votar,VERB,115
1249,marchar,VERB,115
1250,tranquilo,ADJ,115
1251,despedir,VERB,115
1252,talento,NOUN,115
1253,cultura,NOUN,115
1254,acompañar,VERB,115
1255,golf,NOUN,115
1256,feo,ADJ,115
1257,cliente,NOUN,115
1258,oferta,NOUN,115
1259,trampa,NOUN,115
1260,ciento,NUM,114
1261,casar él,VERB,114
1262,izquierda,NOUN,114
1263,lápiz,PROPN,114
1264,cómodo,ADJ,114
1265,riesgo,NOUN,114
1266,camión,NOUN,114
1267,derecha,NOUN,114
1268,oscuridad,NOUN,114
1269,político,NOUN,114
1270,juan,PROPN,113
1271,matrimonio,NOUN,113
1272,costumbre,NOUN,113
1273,herir,VERB,113
1274,detalle,NOUN,113
1275,perdí,PROPN,113
1276,social,ADJ,113
1277,torta,NOUN,113
1278,mamá,PROPN,113
1279,atacar,VERB,113
1280,sorpresa,NOUN,112
1281,soñar,VERB,112
1282,escrito,ADJ,112
1283,algo,ADV,112
1284,doce,NUM,112
1285,nací,PROPN,112
1286,dispuesto,ADJ,112
1287,ignorar,VERB,112
1288,sos,PROPN,112
1289,posibilidad,NOUN,111
1290,devolver,VERB,111
1291,harto,ADJ,111
1292,sencillo,ADJ,111
1293,prisión,NOUN,111
1294,añadir,VERB,111
1295,cantidad,NOUN,111
1296,sobrevivir,VERB,111
1297,religión,NOUN,111
1298,aumentar,VERB,110
1299,cuestión,NOUN,110
1300,muñeca,NOUN,110
1301,montar,VERB,110
1302,juguete,NOUN,110
1303,grecia,PROPN,110
1304,moneda,NOUN,110
1305,skura,PROPN,110
1306,sal,NOUN,109
1307,piel,NOUN,109
1308,documento,NOUN,109
1309,ahorrar,VERB,109
1310,asistir,VERB,109
1311,quedarte,SCONJ,109
1312,muchacha,NOUN,109
1313,excepto,ADP,108
1314,acostar,VERB,108
1315,herida,NOUN,108
1316,completo,ADJ,108
1317,bob,PROPN,108
1318,destruir,VERB,108
1319,ordenar,VERB,108
1320,quince,NUM,108
1321,requerir,VERB,108
1322,sano,ADJ,108
1323,impedir,VERB,108
1324,probable,ADJ,108
1325,fácilmente,ADV,107
1326,pantalón,NOUN,107
1327,adorar,VERB,107
1328,cabello,NOUN,107
1329,absoluto,NOUN,107
1330,propuesta,NOUN,107
1331,permiso,NOUN,107
1332,trabajador,NOUN,107
1333,bandera,NOUN,107
1334,imaginar,VERB,107
1335,comprar él,VERB,107
1336,esposo,NOUN,107
1337,aguantar,VERB,107
1338,hábito,NOUN,107
1339,medida,NOUN,107
1340,oh,INTJ,106
1341,debería,NOUN,106
1342,crees,VERB,106
1343,conocido,ADJ,106
1344,insecto,NOUN,106
1345,terremoto,NOUN,106
1346,gas,NOUN,106
1347,cárcel,NOUN,106
1348,estadounidense,ADJ,106
1349,dan,PROPN,106
1350,significado,NOUN,106
1351,humano,NOUN,105
1352,electrónico,ADJ,105
1353,mercado,NOUN,105
1354,casualidad,NOUN,105
1355,fingir,VERB,105
1356,blanco,NOUN,105
1357,papá,PROPN,105
1358,espejo,NOUN,105
1359,justo,ADV,105
1360,necesita,NOUN,104
1361,partir,NOUN,104
1362,jim,PROPN,104
1363,nada,ADV,104
1364,superar,VERB,104
1365,confianza,NOUN,104
1366,billete,NOUN,104
1367,nación,NOUN,104
1368,arena,NOUN,104
1369,practicar,VERB,104
1370,profundamente,ADV,103
1371,cerebro,NOUN,103
1372,pérdida,NOUN,103
1373,cuadro,NOUN,103
1374,cuerda,NOUN,103
1375,consciente,ADJ,103
1376,cáncer,NOUN,103
1377,sofá,NOUN,103
1378,tonto,ADJ,102
1379,regalar,VERB,102
1380,general,NOUN,102
1381,bienvenido,ADJ,102
1382,canadá,PROPN,102
1383,atrapar,VERB,102
1384,pensamiento,NOUN,102
1385,cierto,DET,102
1386,orden,NOUN,102
1387,droga,NOUN,102
1388,castillo,NOUN,102
1389,tenés,PROPN,102
1390,extraño,NOUN,102
1391,seco,ADJ,102
1392,inmediato,NOUN,102
1393,conejo,NOUN,101
1394,inteligencia,NOUN,101
1395,fotografía,NOUN,101
1396,ave,NOUN,101
1397,horrible,ADJ,101
1398,prohibido,ADJ,101
1399,motivo,NOUN,101
1400,parado,ADJ,101
1401,bueno,INTJ,100
1402,jack,PROPN,100
1403,alcohol,NOUN,100
1404,sí,ADV,100
1405,destino,NOUN,100
1406,escritor,NOUN,100
1407,anillo,NOUN,100
1408,informe,NOUN,100
1409,estómago,NOUN,100
1410,firmar,VERB,100
1411,fábrica,NOUN,100
1412,colón,PROPN,100
1413,movimiento,NOUN,100
1414,bebida,NOUN,99
1415,población,NOUN,99
1416,girar,VERB,99
1417,dama,NOUN,99
1418,asegurar,VERB,99
1419,conoces,PROPN,99
1420,estás,AUX,99
1421,serpiente,NOUN,99
1422,beso,NOUN,99
1423,curso,NOUN,99
1424,averiguar,VERB,99
1425,alimentar,VERB,99
1426,querés,NOUN,99
1427,pasaporte,NOUN,98
1428,ciego,ADJ,98
1429,embarazado,ADJ,98
1430,absolutamente,ADV,98
1431,llamada,NOUN,98
1432,apartamento,NOUN,98
1433,roma,PROPN,98
1434,cargo,NOUN,98
1435,autor,NOUN,98
1436,pues,SCONJ,98
1437,trozo,NOUN,98
1438,prisa,NOUN,97
1439,cincuenta,NUM,97
1440,dirigir,VERB,97
1441,conversación,NOUN,97
1442,multitud,NOUN,97
1443,discusión,NOUN,97
1444,pescado,NOUN,97
1445,apoyar,VERB,97
1446,dar yo,VERB,97
1447,pollo,NOUN,97
1448,cuarto,ADJ,97
1449,cola,NOUN,97
1450,sabio,ADJ,97
1451,supuesto,NOUN,97
1452,piscina,NOUN,97
1453,té,NOUN,96
1454,tienes,PROPN,96
1455,eléctrico,ADJ,96
1456,méxico,PROPN,96
1457,odio,NOUN,96
1458,podría,NOUN,95
1459,aspecto,NOUN,95
1460,temprano,ADJ,95
1461,lento,ADJ,95
1462,cuello,NOUN,95
1463,admirar,VERB,95
1464,dedicar,VERB,95
1465,proteger,VERB,95
1466,herido,ADJ,95
1467,lucir,VERB,95
1468,sepa,PROPN,95
1469,efecto,NOUN,95
1470,italiano,ADJ,94
1471,descanso,NOUN,94
1472,dormitorio,NOUN,94
1473,debo,PROPN,94
1474,distinguir,VERB,94
1475,vestido,ADJ,94
1476,colgar,VERB,94
1477,ascensor,NOUN,94
1478,milla,NOUN,94
1479,pesar,VERB,94
1480,cancelar,VERB,94
1481,notar,VERB,94
1482,lobo,NOUN,94
1483,segundo,NOUN,94
1484,conductor,NOUN,94
1485,nueve,NUM,93
1486,alimento,NOUN,93
1487,vengar,VERB,93
1488,habilidad,NOUN,93
1489,nevar,VERB,93
1490,renunciar,VERB,93
1491,kioto,PROPN,93
1492,contratar,VERB,93
1493,conciencia,NOUN,93
1494,rusia,PROPN,93
1495,león,NOUN,93
1496,zona,NOUN,93
1497,morder,VERB,92
1498,recuperar,VERB,92
1499,motor,NOUN,92
1500,hombro,NOUN,92
1501,facilidad,NOUN,92
1502,invitado,NOUN,92
1503,hogar,NOUN,92
1504,preferido,ADJ,92
1505,caballero,NOUN,92
1506,estés,NOUN,92
1507,chino,NOUN,92
1508,oído,NOUN,92
1509,señal,NOUN,91
1510,provocar,VERB,91
1511,falda,NOUN,91
1512,tía,NOUN,91
1513,mantequilla,NOUN,91
1514,reparar,VERB,91
1515,participar,VERB,91
1516,inútil,ADJ,91
1517,estés,VERB,91
1518,ten,PROPN,91
1519,llenar,VERB,91
1520,cuántos,NUM,91
1521,otoño,NOUN,91
1522,expresar,VERB,90
1523,grave,ADJ,90
1524,agarrar,VERB,90
1525,venta,NOUN,90
1526,octubre,NOUN,90
1527,velocidad,NOUN,90
1528,sois,PROPN,90
1529,respirar,VERB,90
1530,cuando,ADV,90
1531,incluir,VERB,89
1532,despacio,ADV,89
1533,hiciste,ADJ,89
1534,pedir él,VERB,89
1535,sombra,NOUN,89
1536,público,ADJ,89
1537,ceder,VERB,89
1538,comienzo,NOUN,89
1539,bomba,NOUN,89
1540,abandonado,ADJ,89
1541,adoptar,VERB,89
1542,despierto,ADJ,88
1543,poeta,NOUN,88
1544,supermercado,NOUN,88
1545,asesinar,VERB,88
1546,distinto,ADJ,88
1547,solamente,ADV,88
1548,habl,ADJ,88
1549,hacer yo,VERB,88
1550,enfadar,VERB,88
1551,medicamento,NOUN,88
1552,latín,NOUN,88
1553,ausencia,NOUN,88
1554,señora,NOUN,88
1555,débil,ADJ,88
1556,grado,NOUN,88
1557,pistola,NOUN,88
1558,encontrar él,VERB,88
1559,objeto,NOUN,87
1560,araña,NOUN,87
1561,esquina,NOUN,87
1562,mudar,VERB,87
1563,violencia,NOUN,87
1564,mala,ADJ,87
1565,reunir,VERB,87
1566,fracaso,NOUN,87
1567,cuarenta,NUM,87
1568,ciudadano,NOUN,87
1569,materno,ADJ,87
1570,fracasar,VERB,87
1571,disculpa,NOUN,87
1572,rojo,NOUN,86
1573,haber él,VERB,86
1574,moda,NOUN,86
1575,fuente,NOUN,86
1576,izquierdo,ADJ,86
1577,habla,NOUN,86
1578,mojado,ADJ,86
1579,chaqueta,NOUN,86
1580,bien,NOUN,86
1581,debes,PROPN,86
1582,fiebre,NOUN,85
1583,rumor,NOUN,85
1584,además,ADV,85
1585,cartera,NOUN,85
1586,internacional,ADJ,85
1587,dieta,NOUN,85
1588,remedio,NOUN,85
1589,tímido,ADJ,85
1590,verdura,NOUN,85
1591,mirada,NOUN,85
1592,toalla,NOUN,85
1593,saludable,ADJ,85
1594,decir,NOUN,85
1595,medianoche,NOUN,85
1596,polvo,NOUN,85
1597,atravesar,VERB,85
1598,teclado,NOUN,85
1599,apuntar,VERB,85
1600,visita,NOUN,84
1601,mientras,CCONJ,84
1602,voluntad,NOUN,84
1603,mediodía,NOUN,84
1604,complicado,ADJ,84
1605,lentamente,ADV,84
1606,gracioso,ADJ,84
1607,cuidadoso,ADJ,84
1608,economía,NOUN,84
1609,aceite,NOUN,84
1610,vergüenza,NOUN,84
1611,ejército,NOUN,84
1612,vuestro,ADJ,84
1613,artificial,ADJ,84
1614,oreja,NOUN,84
1615,humanidad,NOUN,83
1616,lección,NOUN,83
1617,obligar,VERB,83
1618,honesto,ADJ,83
1619,pluma,NOUN,83
1620,posición,NOUN,83
1621,demostrar,VERB,83
1622,disponible,ADJ,83
1623,asustar,VERB,82
1624,armario,NOUN,82
1625,época,NOUN,82
1626,oí,ADP,82
1627,alegría,NOUN,82
1628,paquete,NOUN,82
1629,televisor,NOUN,82
1630,fortuna,NOUN,82
1631,importancia,NOUN,82
1632,mono,NOUN,82
1633,extremadamente,ADV,82
1634,encontré,PROPN,82
1635,precioso,ADJ,82
1636,acceso,NOUN,82
1637,lanzar,VERB,82
1638,repetir,VERB,82
1639,aburrir,VERB,82
1640,tom,NOUN,82
1641,cabra,NOUN,82
1642,querés,VERB,82
1643,increíble,ADJ,81
1644,vayas,VERB,81
1645,personal,ADJ,81
1646,asustado,ADJ,81
1647,héroe,NOUN,81
1648,especie,NOUN,81
1649,método,NOUN,81
1650,lastimar,VERB,81
1651,facebook,PROPN,81
1652,enfermera,NOUN,81
1653,granja,NOUN,81
1654,turno,NOUN,81
1655,brillante,ADJ,81
1656,celoso,ADJ,81
1657,salario,NOUN,81
1658,banda,NOUN,81
1659,revisar,VERB,80
1660,poseer,VERB,80
1661,ataque,NOUN,80
1662,derecho,ADJ,80
1663,equivocar,VERB,80
1664,reducir,VERB,80
1665,arrestar,VERB,80
1666,rostro,NOUN,80
1667,estilo,NOUN,80
1668,dios,NOUN,80
1669,estabas,AUX,80
1670,arruinar,VERB,79
1671,pareces,PROPN,79
1672,mía,DET,79
1673,sed,NOUN,79
1674,control,NOUN,79
1675,calidad,NOUN,79
1676,helado,ADJ,79
1677,científico,NOUN,79
1678,adecuado,ADJ,79
1679,reina,NOUN,79
1680,altura,NOUN,79
1681,vela,NOUN,78
1682,once,NUM,78
1683,mike,PROPN,78
1684,ducha,NOUN,78
1685,océano,NOUN,78
1686,móvil,NOUN,78
1687,económico,ADJ,78
1688,responsabilidad,NOUN,78
1689,bolso,NOUN,78
1690,resfriado,NOUN,78
1691,investigación,NOUN,78
1692,elefante,NOUN,78
1693,olvidé,VERB,78
1694,cuento,NOUN,78
1695,kilómetro,NOUN,78
1696,asesinato,NOUN,78
1697,tamaño,NOUN,78
1698,mierda,NOUN,78
1699,vos,PROPN,78
1700,ventaja,NOUN,77
1701,rosa,PROPN,77
1702,disculpe,PROPN,77
1703,parada,NOUN,77
1704,claro,ADV,77
1705,india,PROPN,77
1706,cansar,VERB,77
1707,lamentar,VERB,77
1708,presente,ADJ,77
1709,pasear,VERB,77
1710,dato,NOUN,77
1711,mundial,ADJ,77
1712,describir,VERB,77
1713,dueño,NOUN,77
1714,diablo,NOUN,77
1715,impuesto,NOUN,77
1716,culpar,VERB,77
1717,déjame,PROPN,76
1718,genial,ADJ,76
1719,puro,ADJ,76
1720,osaka,PROPN,76
1721,actor,NOUN,76
1722,valiente,ADJ,76
1723,jugo,NOUN,76
1724,ocasión,NOUN,76
1725,prestado,ADJ,76
1726,dejes,VERB,76
1727,pronunciar,VERB,76
1728,fe,NOUN,76
1729,patata,NOUN,76
1730,lamento,PROPN,76
1731,olor,NOUN,76
1732,instrucción,NOUN,76
1733,leo,PROPN,76
1734,queréis,NUM,76
1735,confesar,VERB,76
1736,tender,VERB,76
1737,guerra,PROPN,76
1738,odio,PROPN,75
1739,colina,NOUN,75
1740,yenes,NOUN,75
1741,pretender,VERB,75
1742,san,PROPN,75
1743,preguntar él,VERB,75
1744,toque,NOUN,75
1745,obedecer,VERB,75
1746,acá,PROPN,75
1747,tomate,NOUN,75
1748,área,NOUN,75
1749,calcetín,NOUN,75
1750,vuestro,NOUN,75
1751,gobierno,PROPN,75
1752,torre,NOUN,75
1753,conmigo,ADP,75
1754,castigar,VERB,75
1755,gallina,NOUN,75
1756,extrañar,VERB,75
1757,junio,NOUN,74
1758,creser,VERB,74
1759,brillar,VERB,74
1760,nueve,NOUN,74
1761,escena,NOUN,74
1762,acostumbrar,VERB,74
1763,agujero,NOUN,74
1764,víctima,NOUN,74
1765,escalar,VERB,74
1766,primo,NOUN,74
1767,marcar,VERB,74
1768,político,ADJ,74
1769,incorrecto,ADJ,74
1770,espada,NOUN,74
1771,norma,NOUN,74
1772,justicia,NOUN,73
1773,aproximadamente,ADV,73
1774,smith,PROPN,73
1775,pasajero,NOUN,73
1776,absurdo,ADJ,73
1777,crédito,NOUN,73
1778,llama,NOUN,73
1779,tony,PROPN,73
1780,sincero,ADJ,73
1781,salida,NOUN,73
1782,pillar,VERB,73
1783,rezar,VERB,73
1784,unir,VERB,73
1785,actual,ADJ,73
1786,fila,NOUN,73
1787,arrojar,VERB,73
1788,respeto,NOUN,73
1789,fuera,NOUN,73
1790,ingenuo,ADJ,73
1791,ve,PROPN,73
1792,dibujar,VERB,73
1793,bordo,NOUN,72
1794,literatura,NOUN,72
1795,doble,ADJ,72
1796,correos,PROPN,72
1797,miel,NOUN,72
1798,ausente,ADJ,72
1799,llevar él,VERB,72
1800,sugerir,VERB,72
1801,bote,NOUN,72
1802,igual,ADV,72
1803,delicioso,ADJ,72
1804,golpe,NOUN,72
1805,común,NOUN,72
1806,misterio,NOUN,72
1807,iré,PROPN,72
1808,cristóbal,PROPN,72
1809,billetera,NOUN,72
1810,coma,NOUN,72
1811,controlar,VERB,72
1812,dudar,VERB,71
1813,siento,PROPN,71
1814,anterior,ADJ,71
1815,solar,ADJ,71
1816,victoria,NOUN,71
1817,pescado,ADJ,71
1818,agradecido,ADJ,71
1819,genio,NOUN,71
1820,áfrica,PROPN,71
1821,saber él,VERB,71
1822,kate,PROPN,71
1823,sabor,NOUN,71
1824,rodilla,NOUN,71
1825,atrapado,ADJ,71
1826,departamento,NOUN,71
1827,verter,VERB,70
1828,quería,NOUN,70
1829,oveja,NOUN,70
1830,afectar,VERB,70
1831,pon,VERB,70
1832,deuda,NOUN,70
1833,mínimo,ADJ,70
1834,cubrir,VERB,70
1835,curar,VERB,70
1836,privado,ADJ,70
1837,bastar,VERB,70
1838,larga,ADJ,70
1839,sur,NOUN,70
1840,vistazo,NOUN,70
1841,contrato,NOUN,70
1842,dejar él,VERB,70
1843,hierba,NOUN,70
1844,cruel,ADJ,70
1845,ridículo,ADJ,70
1846,batalla,NOUN,70
1847,similar,ADJ,70
1848,mosca,NOUN,70
1849,griego,ADJ,70
1850,rueda,NOUN,70
1851,flauta,NOUN,70
1852,meta,NOUN,69
1853,apariencia,NOUN,69
1854,riqueza,NOUN,69
1855,hayas,VERB,69
1856,dentista,NOUN,69
1857,cigarrillo,NOUN,69
1858,responsable,ADJ,69
1859,bromear,VERB,69
1860,recuerdo,NOUN,69
1861,callado,ADJ,69
1862,levantar él,VERB,69
1863,pelea,NOUN,69
1864,vuelva,ADJ,69
1865,vi,VERB,68
1866,gratis,PROPN,68
1867,tecnología,NOUN,68
1868,dicho,ADJ,68
1869,pizza,PROPN,68
1870,criar,VERB,68
1871,juventud,NOUN,68
1872,actividad,NOUN,68
1873,monte,NOUN,68
1874,recientemente,ADV,68
1875,adulto,NOUN,68
1876,nosotra,NOUN,68
1877,calma,NOUN,68
1878,ardilla,NOUN,68
1879,estáis,VERB,68
1880,intento,NOUN,68
1881,perseguir,VERB,68
1882,disculpar,VERB,67
1883,barba,NOUN,67
1884,imaginación,NOUN,67
1885,rendir,VERB,67
1886,retirar,VERB,67
1887,conferencia,NOUN,67
1888,temblar,VERB,67
1889,advertir,VERB,67
1890,capitán,NOUN,67
1891,dividir,VERB,67
1892,perdón,PROPN,67
1893,experimento,NOUN,67
1894,mencionar,VERB,67
1895,capturar,VERB,67
1896,cinturón,NOUN,67
1897,músico,NOUN,67
1898,enojar,VERB,67
1899,sueldo,NOUN,67
1900,vuestra,ADJ,67
1901,mundial,PROPN,67
1902,jackson,PROPN,67
1903,labio,NOUN,67
1904,perfectamente,ADV,67
1905,director,NOUN,66
1906,george,PROPN,66
1907,ala,NOUN,66
1908,costa,NOUN,66
1909,bañar,VERB,66
1910,aprovechar,VERB,66
1911,conversar,VERB,66
1912,sangrar,VERB,66
1913,sol,PROPN,66
1914,convencido,ADJ,66
1915,gris,ADJ,66
1916,electricidad,NOUN,66
1917,actitud,NOUN,66
1918,saludar,VERB,66
1919,declarar,VERB,66
1920,metal,NOUN,66
1921,era,NOUN,66
1922,largo,NOUN,66
1923,avergonzado,ADJ,66
1924,pasatiempo,NOUN,66
1925,burlar,VERB,66
1926,límite,NOUN,66
1927,hablas,PROPN,65
1928,región,NOUN,65
1929,investigar,VERB,65
1930,empeorar,VERB,65
1931,apetecer,VERB,65
1932,equipaje,NOUN,65
1933,juzgar,VERB,65
1934,infancia,NOUN,65
1935,defender,VERB,65
1936,mi,PROPN,65
1937,consecuencia,NOUN,65
1938,mascota,NOUN,65
1939,patio,NOUN,65
1940,invitación,NOUN,65
1941,mueble,NOUN,65
1942,perdón,NOUN,65
1943,ocho,NOUN,65
1944,hambriento,ADJ,65
1945,dima,PROPN,65
1946,conocí,VERB,65
1947,testigo,NOUN,65
1948,nacional,ADJ,65
1949,poesía,NOUN,65
1950,come,PROPN,65
1951,contraseña,NOUN,64
1952,herramienta,NOUN,64
1953,bebo,PROPN,64
1954,ven,VERB,64
1955,gatito,NOUN,64
1956,atractivo,ADJ,64
1957,kilo,NOUN,64
1958,acto,NOUN,64
1959,nancy,PROPN,64
1960,material,NOUN,64
1961,medir,VERB,64
1962,zorro,NOUN,64
1963,aparte,ADV,64
1964,exigir,VERB,64
1965,bastante,DET,64
1966,quiero,PROPN,64
1967,solía,PROPN,64
1968,norte,NOUN,64
1969,función,NOUN,64
1970,ruso,NOUN,64
1971,mentiroso,ADJ,64
1972,turista,NOUN,64
1973,extender,VERB,64
1974,plátano,NOUN,64
1975,hundir,VERB,64
1976,borrar,VERB,64
1977,reir,VERB,64
1978,rima,PROPN,64
1979,hacerte,NOUN,63
1980,ángel,NOUN,63
1981,barrio,NOUN,63
1982,contigo,NOUN,63
1983,lectura,NOUN,63
1984,carga,NOUN,63
1985,seguido,ADJ,63
1986,moto,NOUN,63
1987,milagro,NOUN,63
1988,trece,NUM,63
1989,coser,VERB,63
1990,automóvil,NOUN,63
1991,ayudarte,ADJ,63
1992,griego,NOUN,63
1993,comí,PROPN,63
1994,honor,NOUN,63
1995,sostener,VERB,63
1996,separar,VERB,63
1997,oficial,ADJ,63
1998,podés,VERB,63
1999,desafortunadamente,ADV,62
2000,curiosidad,NOUN,62
2001,caber,VERB,62
2002,podriar,VERB,62
2003,va,ADJ,62
2004,generalmente,ADV,62
2005,origen,NOUN,62
2006,apellido,NOUN,62
2007,democracia,NOUN,62
2008,molesto,ADJ,62
2009,martes,NOUN,62
2010,ingreso,NOUN,62
2011,atraer,VERB,62
2012,ladrar,VERB,62
2013,decir tú,VERB,62
2014,caluroso,ADJ,62
2015,alarma,NOUN,62
2016,actualmente,ADV,62
2017,polaco,ADJ,62
2018,ilegal,ADJ,62
2019,modelo,NOUN,62
2020,bilingüe,ADJ,62
2021,químico,ADJ,61
2022,jesús,PROPN,61
2023,pasé,PROPN,61
2024,esquiar,VERB,61
2025,insistir,VERB,61
2026,muro,NOUN,61
2027,corte,NOUN,61
2028,mejilla,NOUN,61
2029,copia,NOUN,61
2030,vestir,VERB,61
2031,arrancar,VERB,61
2032,bar,NOUN,61
2033,rama,NOUN,61
2034,negro,NOUN,61
2035,periodista,NOUN,61
2036,pizza,NOUN,61
2037,ballena,NOUN,61
2038,pata,NOUN,61
2039,plantar,VERB,61
2040,tesoro,NOUN,61
2041,tablero,NOUN,61
2042,boleto,NOUN,60
2043,italiano,NOUN,60
2044,plata,NOUN,60
2045,enseguida,ADV,60
2046,fallecer,VERB,60
2047,vehículo,NOUN,60
2048,experto,NOUN,60
2049,tomé,VERB,60
2050,fecha,NOUN,60
2051,abeja,NOUN,60
2052,habler,VERB,60
2053,uña,NOUN,60
2054,emergencia,NOUN,60
2055,despreciar,VERB,60
2056,recurso,NOUN,60
2057,red,NOUN,60
2058,menú,NOUN,60
2059,frontera,NOUN,60
2060,alcalde,NOUN,60
2061,habéis,ADV,60
2062,maestra,NOUN,60
2063,revelar,VERB,60
2064,expresión,NOUN,60
2065,decepcionado,ADJ,60
2066,trago,NOUN,60
2067,lent,NOUN,60
2068,vídeo,NOUN,60
2069,pantalla,NOUN,60
2070,proponer,VERB,59
2071,pila,NOUN,59
2072,dibujo,NOUN,59
2073,dominar,VERB,59
2074,indicar,VERB,59
2075,fuji,PROPN,59
2076,aumento,NOUN,59
2077,escoger,VERB,59
2078,fluidez,NOUN,59
2079,incapaz,ADJ,59
2080,suspender,VERB,59
2081,clásico,ADJ,59
2082,alegre,ADJ,59
2083,afortunado,ADJ,59
2084,claramente,ADV,59
2085,cortina,NOUN,59
